city_name,grid_id,target_style,building_count,building_density,avg_building_area,avg_building_perimeter,shape_complexity_ratio,courtyard_index,std_building_area,road_segment_count,total_road_length,avg_road_segment_length,road_density_ratio
"Aarhus Kommune, Denmark",2243,Medieval_Center,139,0.27240211445711304,313.5563907420006,79.79307212126692,0.5443631062454187,0.901499196317287,0.0,341,12515.879406475482,36.703458670016076,0.027245388730025563
"Aarhus Kommune, Denmark",2328,Modern_Urbanism,27,0.11917585561257826,706.2272925189823,102.03540766023406,0.6406144442487519,0.8991306135394387,0.0,287,10568.423750594284,36.823776134474855,0.027156367543674405
"Aarhus Kommune, Denmark",2329,Medieval_Center,120,0.28280943979906364,377.0792530654182,88.85543186141481,0.5261536514309387,0.909616570443447,0.0,413,14452.031306643112,34.99281188049179,0.0285772976096713
"Aarhus Kommune, Denmark",2330,Medieval_Center,73,0.22608035108443106,495.51857771930094,120.109607346743,0.4789223570964088,0.9049541683931248,0.0,579,20259.751683685376,34.99093555040652,0.02857883002487462
"Aarhus Kommune, Denmark",2331,Medieval_Center,104,0.2668708952783568,410.5706081205489,100.22269891966279,0.6353965298782687,0.9164296676830906,0.0,634,22875.79397168622,36.08169396165019,0.02771488502246367
"Aarhus Kommune, Denmark",2332,Medieval_Center,213,0.36696376872838116,275.6535351950281,78.69669289732495,0.45665146957171626,0.923309314631475,0.0,255,9914.165620148198,38.879080863326266,0.0257207726310891
"Aarhus Kommune, Denmark",2333,Medieval_Center,150,0.17191019050137565,183.37086986813404,58.125630106352254,0.5090205258085373,0.9485108823319753,0.0,256,11377.771017435927,44.44441803685909,0.022500013349072614
"Aarhus Kommune, Denmark",2415,Modern_Urbanism,5,0.02485716410474017,795.4292513516855,106.29626226934461,0.21168482886643186,0.9996994187740528,0.0,16,2602.3564942216285,162.64728088885178,0.006148273679660827
"Aarhus Kommune, Denmark",2416,Modern_Urbanism,10,0.052996763371398824,847.9482139423811,101.91496409165606,0.34467350956002907,0.9482046531956853,0.0,110,6405.031258134165,58.227556892128774,0.017173998907275258
"Aarhus Kommune, Denmark",2417,Medieval_Center,37,0.1382741990873514,597.9424825398979,102.1233511103711,0.4544657969743651,0.941032517091051,0.0,317,13336.719015142351,42.071668817483754,0.02376896442088885
"Aarhus Kommune, Denmark",2418,Medieval_Center,52,0.15156702701171723,466.3600831129761,85.33451892767602,0.7480125860925445,0.9432992234371167,0.0,228,13198.93452636827,57.89006371214153,0.017274121586994016
"Aarhus Kommune, Denmark",2419,Medieval_Center,45,0.06283360642686918,223.40837840664597,64.9880144425376,0.5998969518392194,0.9282383710888596,0.0,150,11081.987187676299,73.87991458450865,0.0135354785495017
"Aarhus Kommune, Denmark",2420,Medieval_Center,20,0.015181829174343716,121.45463339474972,45.38609850277385,0.4490670647662137,0.9880667251757524,0.0,89,8957.74302512972,100.64879803516538,0.009935538410843818
"Aarhus Kommune, Denmark",2500,Modern_Urbanism,3,0.01984344832849925,1058.3172441866266,135.18557163587874,0.1694378934189714,0.9432739890884524,0.0,16,2566.177252671049,160.38607829194055,0.006234955095559583
"Aarhus Kommune, Denmark",2501,Modern_Urbanism,5,0.036537364916034445,1169.1956773131024,183.50007308374097,0.324979334174299,0.9270573717975547,0.0,34,1311.4166496720338,38.571077931530404,0.0259261614142548
"Aarhus Kommune, Denmark",2502,Modern_Urbanism,37,0.27366720295190106,1183.4257424947073,189.78129797388164,0.3037995312272296,0.8282799542816018,0.0,364,13665.217904418969,37.54180742972244,0.026636970027087703
"Aarhus Kommune, Denmark",2503,Medieval_Center,5,0.09340210280246888,2988.867289679004,388.6568075954468,0.1303416191280994,0.7060911193308405,0.0,108,3691.1731879777994,34.17752951831296,0.02925899008455294
"Aarhus Kommune, Denmark",2504,Medieval_Center,0,0.0,0.0,0.0,0.0,0.0,0.0,12,4219.938425119541,351.6615354266284,0.0028436433811765004
"Aarhus Kommune, Denmark",2581,Modern_Urbanism,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
"Aarhus Kommune, Denmark",2582,Modern_Urbanism,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
"Aalborg Kommune, Denmark",2099,Medieval_Center,94,0.10264748093831044,174.7191164907412,57.401777355778485,0.5519417428014909,0.9207134107313664,0.0,42,4330.577300564304,103.10898334676915,0.009698475973986737
"Aalborg Kommune, Denmark",2100,Medieval_Center,3,0.004714521678749293,251.44115619996228,74.74949326446212,0.3753987092445464,0.8549487427990415,0.0,20,3637.9272410684903,181.89636205342453,0.005497636049243654
"Aalborg Kommune, Denmark",2101,Medieval_Center,0,0.0,0.0,0.0,0.0,0.0,0.0,2,486.30837090526416,243.15418545263208,0.004112616764442751
"Aalborg Kommune, Denmark",2170,Medieval_Center,61,0.29543090971785857,774.9007468009405,106.57911599212045,0.3690719124125588,0.8877369787961253,0.0,151,11977.844660170635,79.32347457066645,0.012606608631020833
"Aalborg Kommune, Denmark",2171,Medieval_Center,55,0.15907642949572978,462.7677948966685,84.06557532007008,0.38863976543066125,0.91589452045418,0.0,123,7616.210266542874,61.920408671080274,0.016149764191625206
"Aalborg Kommune, Denmark",2172,Medieval_Center,7,0.025235549850684595,576.8125680156479,113.9518197390373,0.2325822930692117,0.8836614913561852,0.0,32,2868.769487303337,89.64904647822928,0.011154608284172087
"Aalborg Kommune, Denmark",2173,Medieval_Center,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1362.44186988797,681.220934943985,0.0014679525266534342
"Aalborg Kommune, Denmark",2174,Medieval_Center,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1718.814983326835,859.4074916634175,0.0011635923632065369
"Aalborg Kommune, Denmark",2245,Medieval_Center,11,0.2126369539103313,3092.901147786637,188.5754321084115,0.3180080268002578,0.9186324261778399,0.0,42,7870.881810610596,187.40194787168087,0.005336123824146274
"Aalborg Kommune, Denmark",2246,Medieval_Center,10,0.20841799186186377,3334.68786978982,197.29043430890476,0.383840008111479,0.8983538531084303,0.0,73,8741.133958973587,119.74156108182996,0.008351319206307955
"Aalborg Kommune, Denmark",2247,Medieval_Center,9,0.04195056193010302,745.7877676462759,120.01404636136213,0.2752273605019868,0.8949938152463361,0.0,26,6080.846445802847,233.87870945395565,0.00427572052492604
"Aalborg Kommune, Denmark",2248,Medieval_Center,6,0.011409753772346988,304.2601005959197,76.00002818528105,0.3288779595795908,0.944995669415707,0.0,8,2358.6588352596305,294.8323544074538,0.0033917579967438637
"Aalborg Kommune, Denmark",2249,Medieval_Center,3,0.13913940468036726,7420.768249619588,330.97570384695,0.5085647477874738,0.814814401282428,0.0,66,2829.473887037991,42.870816470272594,0.023325891102615046
"Aalborg Kommune, Denmark",2321,Medieval_Center,4,0.00283791009883778,113.51640395351119,41.57089020637069,0.4490603303663542,0.9999998624499233,0.0,2,507.07715200549023,253.53857600274512,0.003944172898834568
"Aalborg Kommune, Denmark",2322,Medieval_Center,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2654.1349778225467,1327.0674889112734,0.0007535411760050684
"Aalborg Kommune, Denmark",2323,Medieval_Center,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2237.3599201807747,1118.6799600903873,0.000893910708340255
"Aalborg Kommune, Denmark",2324,Medieval_Center,8,0.02072657289528169,414.53145790563383,77.08020873572823,0.3193951321966044,0.9530987809610797,0.0,16,4200.941690066774,262.55885562917337,0.0038086698512730327
"Aalborg Kommune, Denmark",2325,Medieval_Center,10,0.2047895155846539,3276.632249354462,202.8047281919421,0.3007840904683163,0.9074750163211874,0.0,273,10576.093401353799,38.74026886942784,0.025812933886053345
"Aalborg Kommune, Denmark",2405,Medieval_Center,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2654.1349778225467,1327.0674889112734,0.0007535411760050684
"Aalborg Kommune, Denmark",2406,Medieval_Center,1,0.0005194248501349174,83.1079760215868,36.33171124524985,0.4371626962036224,0.9999998796746198,0.0,0,0.0,0.0,0.0
"Aalborg Kommune, Denmark",2407,Medieval_Center,1,8.874396397148772e-05,14.199034235438035,16.54968529432053,1.1655492454214458,0.999999295727245,0.0,2,2237.3599201807747,1118.6799600903873,0.000893910708340255
"Aalborg Kommune, Denmark",2591,XIX_Century_Blocks,376,0.1455668042062023,61.94332093880949,32.69352358539641,0.7586963020589343,0.9325650797273879,0.0,84,8826.87371275855,105.08182991379226,0.009516393078493997
"Aalborg Kommune, Denmark",2592,XIX_Century_Blocks,72,0.13045056175621625,289.89013723603614,73.12128612189314,0.5290842296493561,0.9144876646744957,0.0,118,8287.109187438455,70.22973887659707,0.014238982157550645
"Aalborg Kommune, Denmark",2593,XIX_Century_Blocks,52,0.1010181244877433,310.82499842382555,72.84438657635403,0.5218884175112395,0.9426824281762894,0.0,314,11409.593456201907,36.33628489236276,0.02752070009594533
"Aalborg Kommune, Denmark",2678,XIX_Century_Blocks,221,0.19402678778797708,140.47188256143139,52.1688199643105,0.5713818581348689,0.909597718569912,0.0,251,9083.31480443088,36.18850519693578,0.027633083860666183
"Aalborg Kommune, Denmark",2679,XIX_Century_Blocks,224,0.22110624082554278,157.93302916110198,53.201073625553086,0.5711485012346941,0.9237713199434319,0.0,281,11358.6725474241,40.42232223282598,0.02473880628034626
"Aalborg Kommune, Denmark",2680,XIX_Century_Blocks,203,0.3551243311278599,279.9009506426482,65.58083476137418,0.4670532623780378,0.9539903616906971,0.0,263,11090.82546529408,42.170439031536425,0.02371329353129384
"Aalborg Kommune, Denmark",2681,XIX_Century_Blocks,103,0.23460708047303847,364.4381832590889,87.60695901161205,0.39947002342253335,0.9368383440818464,0.0,219,10883.29500321686,49.69541097359296,0.02012258233687892
"Aalborg Kommune, Denmark",2682,XIX_Century_Blocks,17,0.02353058518609809,221.46433116327614,59.686648534447116,0.5713243989409437,0.9298350059709914,0.0,44,2539.863088360412,57.72416109910027,0.017323768367044603
"Aalborg Kommune, Denmark",2767,XIX_Century_Blocks,241,0.1701228746621663,112.94464707861664,44.53789289208025,0.5627656880417365,0.9362910930777437,0.0,518,12185.261612031798,23.52367106569845,0.042510371633172006
"Aalborg Kommune, Denmark",2768,XIX_Century_Blocks,216,0.19904079175331266,147.43762352097235,51.91751361005137,0.49618466156211366,0.9415903531892306,0.0,549,13036.564132291682,23.746018455904704,0.042112323002270136
"Aalborg Kommune, Denmark",2769,XIX_Century_Blocks,306,0.4165318675081202,217.79444052712168,55.06985817825609,0.5023549338251145,0.9588238243292506,0.0,350,12357.291430101901,35.30654694314829,0.02832335886035507
"Aalborg Kommune, Denmark",2770,XIX_Century_Blocks,141,0.2505002752513541,284.2556314908983,67.04578283637119,0.4438940104579877,0.9434999634705867,0.0,295,11234.009229305371,38.08138721798431,0.02625954756809873
"Aalborg Kommune, Denmark",2771,XIX_Century_Blocks,8,0.010729651549234966,214.59303098469934,55.95944978972619,0.49428755270888425,0.9829886614002217,0.0,8,1229.630029485461,153.7037536856826,0.006506021927821154
"Aalborg Kommune, Denmark",2772,XIX_Century_Blocks,87,0.14072750538367312,258.8092053033069,68.40096501724084,0.613742846337234,0.9067584432525587,0.0,114,7527.888187751467,66.03410691010059,0.015143689306391544
"Aalborg Kommune, Denmark",2857,XIX_Century_Blocks,65,0.17337205690629925,426.7619862308905,81.44168001432416,0.3701345896970217,0.9280537778263045,0.0,514,18210.87613968493,35.42972011611854,0.028224891310838596
"Aalborg Kommune, Denmark",2858,XIX_Century_Blocks,224,0.313690998795993,224.064999139995,61.31102841349202,0.4265506279895642,0.952837401835442,0.0,370,12060.951230833272,32.597165488738575,0.030677513954897415
"Aalborg Kommune, Denmark",2859,XIX_Century_Blocks,200,0.41736779163880083,333.89423331104064,75.2075957365237,0.4201328117810805,0.9378648786718187,0.0,643,18172.659163391167,28.262300409628565,0.0353828239370436
"Aalborg Kommune, Denmark",2860,XIX_Century_Blocks,21,0.13571806749049412,1034.0424189751934,148.28187848047668,0.2604768047954411,0.9085373485889379,0.0,143,7395.824615165331,51.719053252904416,0.01933523403373066
"Aalborg Kommune, Denmark",2861,XIX_Century_Blocks,5,0.017433542892742848,557.8733725677711,92.28065236659207,0.38752280581297815,0.8997165647016707,0.0,54,3984.8667322329516,73.79382837468428,0.013551268710617076
"Aalborg Kommune, Denmark",2953,XIX_Century_Blocks,284,0.46101047650599486,259.7242121160534,70.32473221161959,0.396147143771597,0.9374084394878989,0.0,546,16669.946650841135,30.53103782205336,0.03275355411199917
"Aalborg Kommune, Denmark",2954,XIX_Century_Blocks,190,0.3489275658890206,293.83373969601735,72.1484367942367,0.4752598041805919,0.9362062891255892,0.0,667,21923.690432527714,32.869101098242446,0.03042370999301054
"Aalborg Kommune, Denmark",2955,XIX_Century_Blocks,8,0.04746043983298902,949.2087966597803,177.62057055833566,0.20666692998299818,0.8690938725828317,0.0,14,1277.811311085546,91.27223650611043,0.010956234123913148
"Aalborg Kommune, Denmark",2956,XIX_Century_Blocks,77,0.22569661431908625,468.9799778058935,99.12033048218315,0.47828630375168535,0.8974748403133326,0.0,367,13686.844636062164,37.29385459417483,0.02681406923878466
"Aalborg Kommune, Denmark",3045,Modern_Urbanism,87,0.3546590583251693,652.2465440462884,102.89484752225906,0.30367967067203755,0.9074744572694344,0.0,808,20269.717638365262,25.086284205897602,0.03986242008976206
"Aalborg Kommune, Denmark",3046,Modern_Urbanism,435,0.4423941456255957,162.71968574734555,50.92595677428174,0.5100535303775803,0.9501657990558006,0.0,465,12893.542212916327,27.728047769712532,0.03606456565314787
"Aalborg Kommune, Denmark",3047,Modern_Urbanism,159,0.4886801982862355,491.75365865281555,97.02173157310429,0.33485887247079416,0.9008063662724293,0.0,505,14297.198139057582,28.31128344367838,0.035321606005249896
"Aalborg Kommune, Denmark",3048,Modern_Urbanism,13,0.06803051586340046,837.2986567803133,129.19871635280413,0.46853853362434716,0.9372340227338112,0.0,155,8431.012086716188,54.39362636591089,0.01838450689216438
"Aalborg Kommune, Denmark",3139,Modern_Urbanism,68,0.271020088197339,637.6943251702095,117.5808569365101,0.40022523918848685,0.8816021474333793,0.0,627,18947.023762902925,30.21853869681487,0.03309226860720488
"Aalborg Kommune, Denmark",3140,Modern_Urbanism,305,0.50519422483703,265.01992122598296,60.70202818577915,0.5005900219674351,0.9505371060173046,0.0,850,20483.325132885497,24.098029568100586,0.041497168749246346
"Aalborg Kommune, Denmark",3141,Modern_Urbanism,40,0.2678744293337649,1071.4977173350594,150.0347767061176,0.29705347487735045,0.8356524837024955,0.0,588,14352.06203056127,24.408268759457943,0.04096972256238971
"Aalborg Kommune, Denmark",3142,Modern_Urbanism,118,0.254815551950911,345.5126128147946,67.83226893078368,0.6848823978549826,0.9215730230235787,0.0,104,8847.510191373949,85.07221337859566,0.011754719421951004
"Aalborg Kommune, Denmark",3230,Modern_Urbanism,97,0.29781338499599885,491.2385731892764,110.16419058789798,0.422806682713145,0.9181968011407674,0.0,653,19471.37333258747,29.818335884513736,0.033536412070727904
"Aalborg Kommune, Denmark",3231,Modern_Urbanism,90,0.2918167877563111,518.7854004556641,78.98580813698548,0.4685661745832313,0.9479213511595664,0.0,695,18582.332952382603,26.73716971565842,0.0374011165017295
"Aalborg Kommune, Denmark",3232,Modern_Urbanism,28,0.17000584744622552,971.461985407003,135.86322111923445,0.2465603397172922,0.936170840908589,0.0,306,8992.420072111241,29.386993699709937,0.03402865938266502
"Aalborg Kommune, Denmark",3233,Modern_Urbanism,2,0.050989593572228924,4079.1674857783137,309.7599550625828,0.07597641804188258,0.8806030056132679,0.0,48,2523.849100690156,52.58018959771158,0.01901856961126896
"Aalborg Kommune, Denmark",3234,Modern_Urbanism,68,0.289574936772335,681.352792405494,103.76085006128051,0.5220501457258133,0.8959264768223574,0.0,280,15095.082786129831,53.911009950463686,0.018549086731196207
"Aalborg Kommune, Denmark",3320,Modern_Urbanism,225,0.3154291976712843,224.30520723291326,61.593626206841876,0.5235456016846974,0.9514620386305526,0.0,761,20277.497369123696,26.64585725246215,0.03752928607370813
"Aalborg Kommune, Denmark",3321,Modern_Urbanism,90,0.26123259628916146,464.41350451406487,110.76459440362419,0.470267292710277,0.8932451115545164,0.0,498,16623.022975315216,33.37956420746028,0.029958449822269594
"Aalborg Kommune, Denmark",3322,Modern_Urbanism,29,0.1722006985271658,950.072819460225,150.49881082296534,0.358871340862243,0.8807603030252728,0.0,352,11382.17092443963,32.33571285352168,0.030925559107088718
"Aalborg Kommune, Denmark",3323,Modern_Urbanism,0,0.0,0.0,0.0,0.0,0.0,0.0,2,144.97470717907086,72.48735358953543,0.013795508892282413
"Aalborg Kommune, Denmark",3324,Modern_Urbanism,4,0.10380020313827361,4152.008125530944,348.9292653079535,0.09130982480904781,0.8575879187221691,0.0,168,8814.641272131823,52.46810281030847,0.019059198737962614
"Aalborg Kommune, Denmark",3411,Modern_Urbanism,204,0.23678719384639,185.71544615403135,59.131567541492835,0.5390323148157793,0.9113091382595968,0.0,345,13730.021791564948,39.797164613231736,0.025127418221628527
"Aalborg Kommune, Denmark",3412,Modern_Urbanism,52,0.3404566201848902,1047.5588313381236,130.43433744554974,0.33895529901933935,0.9596738402685037,0.0,335,15014.595435642017,44.81968786758811,0.022311623460839477
"Aalborg Kommune, Denmark",3413,Modern_Urbanism,10,0.1082400517392381,1731.8408278278098,163.12632018314906,0.18128560557689846,0.971810886013351,0.0,24,2391.9530389133106,99.66470995472127,0.010033641760194018
"Stockholm, Sweden",864,XIX_Century_Blocks,123,0.3258535918335849,421.46000395855157,89.57863010192821,0.267872477984847,0.9240965175299353,0.0,266,14752.288063543248,55.45972956219266,0.018031101255204227
"Stockholm, Sweden",865,XIX_Century_Blocks,142,0.4109628639090113,460.41910334493707,97.26277576561074,0.2710164046593831,0.9023970128193413,0.0,490,18944.182176352668,38.66159627827075,0.025865460708723257
"Stockholm, Sweden",866,XIX_Century_Blocks,78,0.5078546908868466,1035.819540311398,144.2971786389204,0.22852039489409526,0.8983425774344987,0.0,884,25313.98848714707,28.635733582745555,0.034921403243097324
"Stockholm, Sweden",895,XIX_Century_Blocks,81,0.3220213165473463,632.4635964753497,118.3112519054224,0.26554438666802516,0.8866365502251081,0.0,299,15283.20268424675,51.11439024831689,0.019563962212747227
"Stockholm, Sweden",896,XIX_Century_Blocks,99,0.25699891269317093,412.9829827703328,78.73756932663099,0.3403707044469062,0.9608101110451002,0.0,807,25483.23939744031,31.577743986914882,0.031667873424458794
"Stockholm, Sweden",897,XIX_Century_Blocks,157,0.3819018516274448,386.97981379222756,86.87619064700557,0.2902209320758975,0.9322079890358631,0.0,664,21138.288730422155,31.834772184370717,0.03141219273489493
"Stockholm, Sweden",898,XIX_Century_Blocks,153,0.5035304805582664,523.5650746054018,102.52850633271989,0.25032759669425064,0.9067972908323217,0.0,889,27235.76051164526,30.636401025472736,0.032640909707422304
"Stockholm, Sweden",899,XIX_Century_Blocks,66,0.316150346976047,762.0547874433591,122.6352524126711,0.24694015590437343,0.9157268147635893,0.0,564,19566.85480163203,34.69300496743268,0.028824254354088395
"Stockholm, Sweden",931,XIX_Century_Blocks,21,0.2481970716532332,1880.227449000946,248.46295097524754,0.27787109674215876,0.863950242200457,0.0,267,16575.52997706829,62.0806366182333,0.01610808222773601
"Stockholm, Sweden",932,XIX_Century_Blocks,75,0.382795528516743,811.9677076095983,139.0079582795192,0.2585540625580513,0.8820020468748954,0.0,802,26717.976820440505,33.31418556164652,0.030017242888176324
"Stockholm, Sweden",933,XIX_Century_Blocks,188,0.4678318303867412,395.88150920035264,86.34952599667534,0.32578057413238565,0.9111589475483307,0.0,586,20883.010494435803,35.636536679924575,0.028061088216927658
"Stockholm, Sweden",934,XIX_Century_Blocks,122,0.4633633421694826,604.2202499193642,115.79098333746934,0.2959181728366758,0.895501400750306,0.0,785,23810.882240791925,30.33233406470309,0.03296811901935686
"Stockholm, Sweden",935,XIX_Century_Blocks,82,0.27924661958000263,541.7608789175164,104.05790591889091,0.2437231757821975,0.9321723669750143,0.0,596,22113.475686676516,37.10314712529617,0.026951891605604728
"Stockholm, Sweden",965,Medieval_Center,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
"Stockholm, Sweden",966,Medieval_Center,40,0.22720294171183567,903.6158043736241,142.14125988410638,0.42826867686636555,0.893116893526631,0.0,405,13884.786332654345,34.28342304359097,0.02916861592287033
"Stockholm, Sweden",968,XIX_Century_Blocks,50,0.45299344346413695,1441.2922157459689,182.13272946190244,0.2689617558426784,0.874316095160522,0.0,690,22370.775346066515,32.42141354502394,0.030843812474871845
"Stockholm, Sweden",969,XIX_Century_Blocks,195,0.587371148143529,479.1905698696957,101.19274652163071,0.2971529162585517,0.9027097584027922,0.0,633,21209.945880055144,33.507023507196116,0.02984448915057342
"Stockholm, Sweden",970,XIX_Century_Blocks,126,0.37911349335949535,478.6621598395376,94.25131490051604,0.3125202835887801,0.9238229711055082,0.0,815,24273.17426916356,29.78303591308412,0.03357616068779301
"Stockholm, Sweden",971,XIX_Century_Blocks,164,0.48728519685881383,472.68291420254235,98.29259822325425,0.28720607246720864,0.9096789444197384,0.0,902,25616.58165092863,28.399757927858793,0.03521156772356415
"Stockholm, Sweden",972,XIX_Century_Blocks,92,0.3269573058212644,565.3714684587137,112.94138225208896,0.27386969396864125,0.9009924980723472,0.0,513,20007.0475564283,39.00009270258928,0.025640964679906633
"Stockholm, Sweden",1000,Medieval_Center,114,0.41336389743277285,576.8385074662013,106.68401668436418,0.26336794104001787,0.9368750877829508,0.0,356,14621.889908562616,41.07272446225454,0.02434705786890482
"Stockholm, Sweden",1001,Medieval_Center,121,0.3936620737344013,517.5649921566172,102.16986624444225,0.31832874996362204,0.9259477531051872,0.0,425,20090.956936242266,47.2728398499818,0.02115379576678105
"Stockholm, Sweden",1002,Medieval_Center,6,0.011081033174166836,293.8027303213209,97.56933627162225,0.35284445281091154,0.9999999626021939,0.0,37,3339.9619157899906,90.26924096729704,0.011077970594305054
"Stockholm, Sweden",1003,Medieval_Center,6,0.05706357574129202,1512.985234258066,162.65381150774155,0.28107352786109013,0.94943701139951,0.0,145,7885.538806325456,54.38302625052039,0.01838809032298542
"Stockholm, Sweden",1004,Medieval_Center,32,0.49855013467515535,2478.4830471634946,207.69955720837686,0.17502578153004128,0.9232394322997839,0.0,836,26153.147157006868,31.28366884809434,0.03196556019287208
"Stockholm, Sweden",1006,XIX_Century_Blocks,120,0.6377082708017521,845.4115311476518,139.1318370673177,0.26509491977577626,0.8855802734252873,0.0,694,20272.474460122925,29.21105829988894,0.034233610752491025
"Stockholm, Sweden",1007,XIX_Century_Blocks,162,0.5719977303514908,561.7030601146516,105.18197690228759,0.29334513115461014,0.907096414386703,0.0,806,24175.821803795123,29.994816133740848,0.03333909416639078
"Stockholm, Sweden",1008,XIX_Century_Blocks,86,0.4682418850468719,866.1626300100633,149.7164570989604,0.24678316289890864,0.8622811048174754,0.0,902,26292.894868209085,29.149550851673045,0.03430584590164531
"Stockholm, Sweden",1038,Medieval_Center,117,0.4942848467682186,672.0708899555563,129.74725618416727,0.28498964134002425,0.8799151609147339,0.0,266,12236.69317748054,46.00260593037797,0.02173789895068602
"Stockholm, Sweden",1039,Medieval_Center,192,0.4721523273968684,391.2052654052595,94.2227704027173,0.33226607194498,0.8934921449145944,0.0,296,13225.606652612449,44.68110355612314,0.022380825889580118
"Stockholm, Sweden",1040,Medieval_Center,33,0.11122206024183931,536.1680321035088,106.75168796468662,0.3114320463160457,0.9261893857624325,0.0,233,13202.830945228863,56.66451049454448,0.01764773030800053
"Stockholm, Sweden",1041,Medieval_Center,74,0.31638762419029093,680.1611531096728,119.07074909572744,0.32726381605325117,0.9157293879592532,0.0,340,15870.371127375756,46.67756213934046,0.021423569559711045
"Stockholm, Sweden",1042,Medieval_Center,58,0.601155234634657,1648.8563890275987,187.38526220109867,0.2078900606921582,0.8972197161620656,0.0,386,15037.159525207275,38.95637182696185,0.025669741622161974
"Stockholm, Sweden",1075,Medieval_Center,81,0.47372705987788805,930.3876169424909,143.4475887787088,0.28371020697391713,0.8870864474062475,0.0,326,17843.77088089543,54.73549349967924,0.018269680887145753
"Stockholm, Sweden",1076,Medieval_Center,148,0.5449087751173575,585.710445926865,120.38134368179215,0.30537404157568154,0.8763388723496828,0.0,564,20885.145603633948,37.03040000644317,0.02700483924956776
"Stockholm, Sweden",1077,Medieval_Center,111,0.2660401502708919,381.2810531978243,89.45377232161724,0.2824843326702692,0.9365428117280551,0.0,517,25544.62344587549,49.409329682544474,0.02023909261739716
"Stockholm, Sweden",1078,Medieval_Center,292,0.4920350906457642,268.06146077026006,70.58605210571292,0.37399501009956676,0.9432351963983523,0.0,449,16693.767603135217,37.179883303196476,0.026896265145485296
"Stockholm, Sweden",1079,Medieval_Center,34,0.2765498499696418,1293.9449522135128,177.5329986768116,0.2586464030458088,0.8492372231760746,0.0,524,16687.163889369258,31.84573261330011,0.0314013815145548
"Stockholm, Sweden",1113,Medieval_Center,86,0.3339421414906225,617.718712518124,119.19065362929267,0.3265536046416746,0.8856521751639433,0.0,320,18114.372477844307,56.60741399326346,0.017665530518086496
"Stockholm, Sweden",1114,Medieval_Center,3,0.0120758613296742,640.3464107467958,124.53569533840658,0.23374900594109418,0.9684112470458005,0.0,68,5767.338194419471,84.81379697675692,0.011790534487450741
"Stockholm, Sweden",1115,Medieval_Center,17,0.08647686196289413,809.2249295172355,143.52510498879278,0.2348011501109661,0.9451200979251548,0.0,218,9404.621770871918,43.14046683886201,0.023180092201410027
"Stockholm, Sweden",1116,Medieval_Center,25,0.20376060710616828,1296.5778751278342,173.09424689535518,0.2535192265026554,0.8958837832137563,0.0,169,8996.378745628308,53.23301032916159,0.018785336254798116
"Stockholm, Sweden",1152,Medieval_Center,4,0.0077900129756274675,309.8085540620608,78.84495785361514,0.29534587727655426,0.9999999549391171,0.0,14,624.9506511849199,44.63933222749428,0.02240176844273706
"Stockholm, Sweden",1187,Modern_Urbanism,43,0.2819563040413799,1043.0980177759072,167.60493912302564,0.3256622092261659,0.8528023430127121,0.0,216,11912.406088394113,55.15002818700978,0.018132356991180692
"Stockholm, Sweden",1224,Modern_Urbanism,55,0.1722017107363137,498.0619468360953,112.77159190734471,0.2590042988061699,0.9516828504220983,0.0,209,14276.6197289427,68.30918530594593,0.014639319658413634
"Stockholm, Sweden",1225,Modern_Urbanism,44,0.40891828050396084,1478.4021176087933,205.97325070169452,0.24517251612331215,0.8561415185381397,0.0,377,16414.368183872968,43.5394381535092,0.022967682675762307
"Stockholm, Sweden",1226,Modern_Urbanism,38,0.2546449407547803,1066.007643871919,167.89189109494555,0.35049519357435804,0.8818422007192378,0.0,317,12930.130203700443,40.7890542703484,0.024516381100641565
"Stockholm, Sweden",1227,Modern_Urbanism,58,0.3296722124654455,904.1975987835987,142.61279855325964,0.2635450711910589,0.8730960719207749,0.0,273,12240.599178683762,44.83735962887825,0.022302829770979197
"Stockholm, Sweden",1228,Modern_Urbanism,50,0.3085045515079087,981.5235146001904,132.899486022087,0.41821980565842376,0.9048429418133135,0.0,401,15337.540063674198,38.24822958522244,0.02614500096324365
"Stockholm, Sweden",1262,Modern_Urbanism,54,0.14775146370326614,435.25494899829135,104.31276948814718,0.2549539929595743,0.974541843929198,0.0,253,13759.806003629918,54.38658499458465,0.018386887122492007
"Stockholm, Sweden",1263,Modern_Urbanism,39,0.39049807983245305,1592.7958614124339,226.6620878839358,0.2211053702210878,0.8538255799416549,0.0,556,20991.089560371758,37.75375820210748,0.026487429255924663
"Stockholm, Sweden",1264,Modern_Urbanism,35,0.22112473362565277,1005.0212360372158,172.85473874789432,0.21170599509698965,0.8811035347872392,0.0,242,10774.841599170932,44.5241388395493,0.022459726906242723
